item_id,transaction_id,product_id,quantity,unit_price,subtotal
3362,1834,19,3,30,90
3363,1834,13,2,780,1560
3364,1835,33,3,78,234
3365,1835,15,5,32,160
3366,1836,30,5,115,575
3367,1836,9,2,75,150
3368,1836,19,3,30,90
3369,1836,25,1,20,20
3370,1836,27,4,45,180
3371,1836,24,2,92,184
3372,1836,31,2,190,380
3373,1837,11,1,9,9
3374,1837,39,4,14,56
3375,1838,20,1,78,78
3376,1838,16,3,30,90
3377,1838,14,3,40,120
3378,1838,36,3,9,27
3379,1839,12,1,15,15
3380,1839,33,3,78,234
3381,1840,8,4,27,108
3382,1840,40,3,26,78
3383,1840,15,3,32,96
3384,1840,36,3,9,27
3385,1841,3,2,1550,3100
3386,1841,36,1,9,9
3387,1841,18,1,36,36
3388,1841,10,5,68,340
3389,1841,33,5,78,390
3390,1841,7,1,95,95
3391,1841,4,5,55,275
3392,1842,33,2,78,156
3393,1843,8,4,27,108
3394,1843,14,1,40,40
3395,1843,24,2,92,184
3396,1843,11,3,9,27
3397,1843,19,3,30,90
3398,1843,29,1,240,240
3399,1844,13,2,780,1560
3400,1845,1,3,260,780
3401,1845,16,3,30,90
3402,1845,31,4,190,760
3403,1845,22,3,48,144
3404,1845,19,2,30,60
3405,1845,33,2,78,156
3406,1845,11,5,9,45
3407,1846,15,4,32,128
3408,1846,9,5,75,375
3409,1846,28,3,25,75
3410,1846,27,1,45,45
3411,1847,10,3,68,204
3412,1847,1,3,260,780
3413,1847,34,4,3,12
3414,1847,5,2,22,44
3415,1848,4,1,55,55
3416,1848,26,5,50,250
3417,1848,3,2,1550,3100
3418,1848,10,4,68,272
3419,1849,36,3,9,27
3420,1849,20,5,78,390
3421,1849,21,5,40,200
3422,1849,23,2,18,36
3423,1850,26,2,50,100
3424,1850,29,2,240,480
3425,1850,14,1,40,40
3426,1850,35,1,72,72
3427,1850,39,5,14,70
3428,1850,23,3,18,54
3429,1851,9,1,75,75
3430,1851,34,5,3,15
3431,1851,35,5,72,360
3432,1851,19,3,30,90
3433,1852,11,3,9,27
3434,1852,2,2,320,640
3435,1852,35,3,72,216
3436,1853,28,3,25,75
3437,1853,33,1,78,78
3438,1853,8,1,27,27
3439,1853,4,1,55,55
3440,1853,24,4,92,368
3441,1853,17,3,42,126
3442,1854,1,5,260,1300
3443,1854,30,5,115,575
3444,1854,22,2,48,96
3445,1854,16,3,30,90
3446,1854,38,3,44,132
3447,1855,37,2,50,100
3448,1855,9,1,75,75
3449,1855,25,3,20,60
3450,1856,38,4,44,176
3451,1856,13,2,780,1560
3452,1856,24,1,92,92
3453,1856,30,1,115,115
3454,1856,7,1,95,95
3455,1857,9,3,75,225
3456,1857,31,5,190,950
3457,1857,14,4,40,160
3458,1857,29,2,240,480
3459,1858,17,2,42,84
3460,1858,38,5,44,220
3461,1858,32,2,165,330
3462,1858,28,4,25,100
3463,1858,29,2,240,480
3464,1858,39,2,14,28
3465,1858,27,5,45,225
3466,1859,34,3,3,9
3467,1859,8,1,27,27
3468,1859,14,5,40,200
3469,1859,30,4,115,460
3470,1859,31,1,190,190
3471,1859,3,1,1550,1550
3472,1859,11,3,9,27
3473,1860,19,3,30,90
3474,1860,3,2,1550,3100
3475,1860,34,3,3,9
3476,1860,10,3,68,204
3477,1860,8,4,27,108
3478,1861,10,5,68,340
3479,1862,4,4,55,220
3480,1862,20,1,78,78
3481,1862,19,1,30,30
3482,1862,14,5,40,200
3483,1863,5,5,22,110
3484,1863,3,2,1550,3100
3485,1863,27,5,45,225
3486,1864,25,2,20,40
3487,1864,31,5,190,950
3488,1864,39,4,14,56
3489,1865,29,2,240,480
3490,1865,40,3,26,78
3491,1865,10,5,68,340
3492,1865,21,1,40,40
3493,1865,6,4,58,232
3494,1865,27,3,45,135
3495,1865,25,1,20,20
3496,1866,11,5,9,45
3497,1866,2,5,320,1600
3498,1866,37,5,50,250
3499,1866,20,1,78,78
3500,1866,36,5,9,45
3501,1866,8,5,27,135
3502,1866,6,2,58,116
3503,1867,31,2,190,380
3504,1867,33,2,78,156
3505,1867,2,5,320,1600
3506,1867,8,4,27,108
3507,1867,35,1,72,72
3508,1867,12,5,15,75
3509,1867,38,5,44,220
3510,1868,26,1,50,50
3511,1868,38,3,44,132
3512,1868,3,2,1550,3100
3513,1869,27,3,45,135
3514,1869,2,4,320,1280
3515,1870,6,2,58,116
3516,1870,8,3,27,81
3517,1870,7,2,95,190
3518,1871,17,3,42,126
3519,1871,6,4,58,232
3520,1872,11,4,9,36
3521,1872,4,1,55,55
3522,1872,21,3,40,120
3523,1872,12,2,15,30
3524,1872,2,4,320,1280
3525,1872,39,3,14,42
3526,1873,25,2,20,40
3527,1873,8,5,27,135
3528,1873,4,5,55,275
3529,1874,32,4,165,660
3530,1874,33,1,78,78
3531,1875,30,4,115,460
3532,1875,36,1,9,9
3533,1875,27,4,45,180
3534,1876,15,2,32,64
3535,1876,2,3,320,960
3536,1876,18,5,36,180
3537,1876,36,4,9,36
3538,1876,7,4,95,380
3539,1876,16,1,30,30
3540,1877,33,4,78,312
3541,1877,14,5,40,200
3542,1877,10,4,68,272
3543,1877,24,1,92,92
3544,1877,35,1,72,72
3545,1877,11,4,9,36
3546,1877,16,5,30,150
3547,1878,11,3,9,27
3548,1878,1,5,260,1300
3549,1878,4,3,55,165
3550,1879,25,5,20,100
3551,1879,23,1,18,18
3552,1879,14,3,40,120
3553,1879,33,1,78,78
3554,1879,19,4,30,120
3555,1879,3,1,1550,1550
3556,1879,11,2,9,18
3557,1880,36,3,9,27
3558,1880,18,4,36,144
3559,1880,28,3,25,75
3560,1880,14,2,40,80
3561,1880,33,3,78,234
3562,1880,21,3,40,120
3563,1881,30,1,115,115
3564,1881,39,2,14,28
3565,1882,1,5,260,1300
3566,1882,39,4,14,56
3567,1882,31,4,190,760
3568,1882,40,5,26,130
3569,1882,37,1,50,50
3570,1882,12,1,15,15
3571,1883,2,3,320,960
3572,1883,29,2,240,480
3573,1883,8,2,27,54
3574,1883,23,1,18,18
3575,1883,25,1,20,20
3576,1884,24,1,92,92
3577,1884,13,2,780,1560
3578,1884,29,2,240,480
3579,1884,1,2,260,520
3580,1885,40,2,26,52
3581,1886,32,3,165,495
3582,1886,24,4,92,368
3583,1887,39,5,14,70
3584,1887,14,5,40,200
3585,1887,1,4,260,1040
3586,1887,13,1,780,780
3587,1887,26,5,50,250
3588,1887,8,2,27,54
3589,1888,38,1,44,44
3590,1889,17,5,42,210
3591,1889,37,3,50,150
3592,1890,2,3,320,960
3593,1890,35,5,72,360
3594,1891,1,4,260,1040
3595,1891,28,3,25,75
3596,1891,4,1,55,55
3597,1891,21,5,40,200
3598,1892,32,1,165,165
3599,1892,24,3,92,276
3600,1892,34,4,3,12
3601,1892,3,2,1550,3100
3602,1893,1,1,260,260
3603,1893,26,5,50,250
3604,1893,13,1,780,780
3605,1894,15,3,32,96
3606,1894,28,1,25,25
3607,1894,5,1,22,22
3608,1894,16,1,30,30
3609,1894,13,2,780,1560
3610,1894,11,4,9,36
3611,1895,2,3,320,960
3612,1895,38,1,44,44
3613,1895,22,3,48,144
3614,1895,17,5,42,210
3615,1895,16,2,30,60
3616,1895,7,1,95,95
3617,1895,31,5,190,950
3618,1896,29,1,240,240
3619,1896,7,4,95,380
3620,1896,38,3,44,132
3621,1896,8,1,27,27
3622,1896,6,2,58,116
3623,1897,29,2,240,480
3624,1898,28,3,25,75
3625,1898,5,4,22,88
3626,1898,7,4,95,380
3627,1898,4,1,55,55
3628,1898,36,5,9,45
3629,1899,27,5,45,225
3630,1899,15,1,32,32
3631,1899,1,3,260,780
3632,1899,30,1,115,115
3633,1899,25,4,20,80
3634,1899,37,5,50,250
3635,1899,28,3,25,75
3636,1900,13,1,780,780
3637,1900,7,5,95,475
3638,1900,1,2,260,520
3639,1900,39,5,14,70
3640,1900,5,3,22,66
3641,1901,27,2,45,90
3642,1901,31,2,190,380
3643,1901,40,2,26,52
3644,1902,3,1,1550,1550
3645,1902,4,2,55,110
3646,1902,9,4,75,300
3647,1902,20,3,78,234
3648,1902,28,5,25,125
3649,1902,33,3,78,234
3650,1902,23,3,18,54
3651,1903,1,1,260,260
3652,1903,34,2,3,6
3653,1903,38,5,44,220
3654,1904,36,3,9,27
3655,1904,4,2,55,110
3656,1904,28,4,25,100
3657,1904,23,4,18,72
3658,1904,13,2,780,1560
3659,1904,40,5,26,130
3660,1904,35,5,72,360
3661,1905,20,1,78,78
3662,1905,27,4,45,180
3663,1905,22,2,48,96
3664,1905,11,1,9,9
3665,1905,7,2,95,190
3666,1906,15,2,32,64
3667,1906,30,4,115,460
3668,1906,14,2,40,80
3669,1906,16,1,30,30
3670,1906,31,3,190,570
3671,1906,22,1,48,48
3672,1907,23,5,18,90
3673,1908,10,4,68,272
3674,1909,38,1,44,44
3675,1909,24,2,92,184
3676,1910,19,3,30,90
3677,1910,12,2,15,30
3678,1911,36,1,9,9
3679,1911,16,2,30,60
3680,1911,12,3,15,45
3681,1912,2,4,320,1280
3682,1913,8,3,27,81
3683,1913,22,2,48,96
3684,1913,14,5,40,200
3685,1913,20,5,78,390
3686,1913,30,4,115,460
3687,1913,16,1,30,30
3688,1914,10,2,68,136
3689,1915,25,1,20,20
3690,1915,24,5,92,460
3691,1915,21,5,40,200
3692,1915,39,2,14,28
3693,1915,28,5,25,125
3694,1916,10,3,68,204
3695,1916,21,2,40,80
3696,1916,16,5,30,150
3697,1917,32,2,165,330
3698,1917,14,5,40,200
3699,1917,6,4,58,232
3700,1917,31,5,190,950
3701,1917,40,3,26,78
3702,1918,34,5,3,15
3703,1918,30,4,115,460
3704,1918,12,4,15,60
3705,1918,21,4,40,160
3706,1919,38,2,44,88
3707,1919,26,2,50,100
3708,1919,3,2,1550,3100
3709,1920,16,3,30,90
3710,1920,26,5,50,250
3711,1920,14,1,40,40
3712,1920,20,2,78,156
3713,1920,28,1,25,25
3714,1920,25,3,20,60
3715,1920,11,4,9,36
3716,1921,23,5,18,90
3717,1921,15,3,32,96
3718,1921,38,4,44,176
3719,1921,3,2,1550,3100
3720,1921,30,4,115,460
3721,1922,27,4,45,180
3722,1922,24,1,92,92
3723,1922,32,2,165,330
3724,1922,21,4,40,160
3725,1923,17,1,42,42
3726,1923,5,3,22,66
3727,1924,33,1,78,78
3728,1924,35,1,72,72
3729,1924,6,3,58,174
3730,1924,18,1,36,36
3731,1924,15,5,32,160
3732,1925,22,3,48,144
3733,1925,13,2,780,1560
3734,1926,18,3,36,108
3735,1926,13,2,780,1560
3736,1926,9,4,75,300
3737,1926,35,4,72,288
3738,1926,17,5,42,210
3739,1926,1,1,260,260
3740,1927,33,2,78,156
3741,1927,10,4,68,272
3742,1927,26,2,50,100
3743,1927,15,5,32,160
3744,1928,36,4,9,36
3745,1928,30,4,115,460
3746,1928,22,2,48,96
3747,1928,6,4,58,232
3748,1928,21,4,40,160
3749,1929,36,3,9,27
3750,1929,2,3,320,960
3751,1929,24,2,92,184
3752,1929,9,4,75,300
3753,1929,37,4,50,200
3754,1929,20,4,78,312
3755,1929,1,5,260,1300
3756,1930,21,1,40,40
3757,1930,38,2,44,88
3758,1930,2,2,320,640
3759,1931,37,2,50,100
3760,1931,39,4,14,56
3761,1931,26,1,50,50
3762,1932,25,4,20,80
3763,1932,13,2,780,1560
3764,1932,31,1,190,190
3765,1932,7,2,95,190
3766,1932,22,1,48,48
3767,1933,36,1,9,9
3768,1933,12,4,15,60
3769,1933,3,2,1550,3100
3770,1933,32,2,165,330
3771,1933,2,2,320,640
3772,1933,39,3,14,42
3773,1934,34,2,3,6
3774,1934,5,3,22,66
3775,1934,30,4,115,460
3776,1934,4,4,55,220
3777,1934,24,2,92,184
3778,1934,40,1,26,26
3779,1935,35,1,72,72
3780,1935,27,4,45,180
3781,1936,14,5,40,200
3782,1936,9,3,75,225
3783,1936,40,5,26,130
3784,1936,20,2,78,156
3785,1936,28,5,25,125
3786,1936,31,4,190,760
3787,1936,11,3,9,27
3788,1937,1,1,260,260
3789,1937,10,4,68,272
3790,1938,16,1,30,30
3791,1938,34,1,3,3
3792,1938,22,3,48,144
3793,1938,37,4,50,200
3794,1938,32,3,165,495
3795,1938,30,3,115,345
3796,1938,35,4,72,288
3797,1939,12,4,15,60
3798,1939,27,2,45,90
3799,1939,16,5,30,150
3800,1939,40,1,26,26
3801,1939,28,4,25,100
3802,1940,3,1,1550,1550
3803,1940,16,4,30,120
3804,1940,11,4,9,36
3805,1940,18,5,36,180
3806,1940,35,1,72,72
3807,1940,19,3,30,90
3808,1941,7,3,95,285
3809,1942,29,1,240,240
3810,1942,11,4,9,36
3811,1942,17,1,42,42
3812,1942,14,1,40,40
3813,1943,30,1,115,115
3814,1943,25,3,20,60
3815,1943,22,1,48,48
3816,1943,26,2,50,100
3817,1943,13,2,780,1560
3818,1943,37,4,50,200
3819,1944,30,4,115,460
3820,1944,5,2,22,44
3821,1944,6,4,58,232
3822,1944,36,3,9,27
3823,1945,11,4,9,36
3824,1945,40,2,26,52
3825,1945,2,1,320,320
3826,1945,7,1,95,95
3827,1945,12,3,15,45
3828,1945,19,2,30,60
3829,1945,8,4,27,108
3830,1946,12,2,15,30
3831,1946,14,4,40,160
3832,1946,3,1,1550,1550
3833,1947,34,4,3,12
3834,1947,7,2,95,190
3835,1947,25,2,20,40
3836,1947,20,3,78,234
3837,1947,29,1,240,240
3838,1947,4,2,55,110
3839,1947,1,1,260,260
3840,1948,27,1,45,45
3841,1949,13,1,780,780
3842,1949,5,2,22,44
3843,1949,15,1,32,32
3844,1950,7,5,95,475
3845,1950,21,4,40,160
3846,1950,36,4,9,36
3847,1950,13,1,780,780
3848,1950,40,2,26,52
3849,1951,7,2,95,190
3850,1951,23,1,18,18
3851,1952,21,2,40,80
3852,1952,1,1,260,260
3853,1952,25,3,20,60
3854,1952,14,5,40,200
3855,1953,3,2,1550,3100
3856,1953,5,5,22,110
3857,1953,14,4,40,160
3858,1954,35,2,72,144
3859,1955,7,2,95,190
3860,1955,39,3,14,42
3861,1955,21,2,40,80
3862,1956,21,5,40,200
3863,1956,31,2,190,380
3864,1956,5,5,22,110
3865,1956,22,5,48,240
3866,1956,2,1,320,320
3867,1956,29,1,240,240
3868,1957,40,3,26,78
3869,1958,28,1,25,25
3870,1958,16,1,30,30
3871,1959,24,2,92,184
3872,1959,32,2,165,330
3873,1960,14,3,40,120
3874,1960,3,1,1550,1550
3875,1960,16,3,30,90
3876,1960,39,3,14,42
3877,1961,19,5,30,150
3878,1961,2,1,320,320
3879,1961,15,2,32,64
3880,1961,22,2,48,96
3881,1961,37,5,50,250
3882,1961,16,4,30,120
3883,1962,21,1,40,40
3884,1962,12,2,15,30
3885,1962,29,1,240,240
3886,1962,1,2,260,520
3887,1962,5,2,22,44
3888,1963,6,5,58,290
3889,1963,12,2,15,30
3890,1964,33,4,78,312
3891,1964,6,3,58,174
3892,1965,13,1,780,780
3893,1965,16,5,30,150
3894,1966,20,4,78,312
3895,1966,19,2,30,60
3896,1967,31,4,190,760
3897,1967,6,2,58,116
3898,1967,24,4,92,368
3899,1968,28,1,25,25
3900,1968,33,4,78,312
3901,1968,40,4,26,104
3902,1968,10,1,68,68
3903,1969,20,4,78,312
3904,1969,39,3,14,42
3905,1969,35,4,72,288
3906,1969,10,3,68,204
3907,1969,36,4,9,36
3908,1969,12,5,15,75
3909,1969,17,5,42,210
3910,1970,5,2,22,44
3911,1970,22,2,48,96
3912,1970,9,1,75,75
3913,1970,31,1,190,190
3914,1971,33,4,78,312
3915,1971,24,3,92,276
3916,1971,32,5,165,825
3917,1971,26,1,50,50
3918,1971,27,4,45,180
3919,1971,37,1,50,50
3920,1971,39,1,14,14
3921,1972,37,3,50,150
3922,1972,11,5,9,45
3923,1972,13,2,780,1560
3924,1972,28,3,25,75
3925,1973,4,3,55,165
3926,1973,25,1,20,20
3927,1973,28,2,25,50
3928,1973,16,3,30,90
3929,1973,37,5,50,250
3930,1973,31,4,190,760
3931,1974,10,4,68,272
3932,1974,17,4,42,168
3933,1974,16,5,30,150
3934,1974,11,1,9,9
3935,1974,1,5,260,1300
3936,1974,8,2,27,54
3937,1975,11,5,9,45
3938,1975,28,4,25,100
3939,1975,17,5,42,210
3940,1975,20,3,78,234
3941,1976,27,2,45,90
3942,1976,6,4,58,232
3943,1976,7,3,95,285
3944,1976,37,1,50,50
3945,1976,23,2,18,36
3946,1976,10,4,68,272
3947,1977,7,4,95,380
3948,1978,27,2,45,90
3949,1978,19,2,30,60
3950,1978,28,2,25,50
3951,1978,11,4,9,36
3952,1978,12,2,15,30
3953,1979,8,1,27,27
3954,1979,29,1,240,240
3955,1979,37,2,50,100
3956,1979,14,3,40,120
3957,1979,12,4,15,60
3958,1980,40,1,26,26
3959,1980,7,4,95,380
3960,1980,11,1,9,9
3961,1980,6,3,58,174
3962,1981,22,5,48,240
3963,1982,31,1,190,190
3964,1982,32,1,165,165
3965,1983,1,2,260,520
3966,1983,38,5,44,220
3967,1983,3,1,1550,1550
3968,1984,39,3,14,42
3969,1984,34,5,3,15
3970,1984,18,4,36,144
3971,1984,32,3,165,495
3972,1985,22,4,48,192
3973,1985,21,4,40,160
3974,1985,16,5,30,150
3975,1986,7,3,95,285
3976,1986,1,2,260,520
3977,1986,30,3,115,345
3978,1986,26,4,50,200
3979,1986,9,5,75,375
3980,1986,2,4,320,1280
3981,1986,8,5,27,135
3982,1987,13,1,780,780
3983,1987,1,3,260,780
3984,1987,21,4,40,160
3985,1987,2,2,320,640
3986,1988,32,4,165,660
3987,1988,26,1,50,50
3988,1988,40,4,26,104
3989,1988,6,3,58,174
3990,1988,23,5,18,90
3991,1989,10,5,68,340
3992,1989,34,1,3,3
3993,1990,32,5,165,825
3994,1990,6,4,58,232
3995,1991,29,1,240,240
3996,1991,8,2,27,54
3997,1992,11,4,9,36
3998,1992,6,1,58,58
3999,1993,21,2,40,80
4000,1993,25,3,20,60
4001,1994,31,2,190,380
4002,1994,8,5,27,135
4003,1994,9,5,75,375
4004,1994,35,1,72,72
4005,1994,32,3,165,495
4006,1994,6,4,58,232
4007,1995,25,3,20,60
4008,1995,36,1,9,9
4009,1995,28,1,25,25
4010,1995,15,1,32,32
4011,1995,37,3,50,150
4012,1995,17,5,42,210
4013,1996,8,2,27,54
4014,1996,37,3,50,150
4015,1997,37,5,50,250
4016,1997,1,2,260,520
4017,1997,20,4,78,312
4018,1997,4,4,55,220
4019,1998,24,5,92,460
4020,1998,9,2,75,150
4021,1998,34,1,3,3
4022,1999,1,3,260,780
4023,1999,35,2,72,144
4024,1999,30,4,115,460
4025,1999,21,4,40,160
4026,2000,39,1,14,14
4027,2000,19,5,30,150
4028,2001,20,5,78,390
4029,2001,33,4,78,312
4030,2001,8,2,27,54
4031,2002,19,2,30,60
4032,2002,25,2,20,40
4033,2002,4,1,55,55
4034,2002,22,2,48,96
4035,2003,32,4,165,660
4036,2003,26,3,50,150
4037,2003,20,4,78,312
4038,2003,11,4,9,36
4039,2003,2,1,320,320
4040,2003,39,5,14,70
4041,2003,22,3,48,144
4042,2004,13,1,780,780
4043,2004,36,3,9,27
4044,2004,26,5,50,250
4045,2005,4,2,55,110
4046,2005,20,2,78,156
4047,2005,30,2,115,230
4048,2005,11,2,9,18
4049,2005,9,1,75,75
4050,2005,29,2,240,480
4051,2005,31,5,190,950
4052,2006,10,4,68,272
4053,2007,7,4,95,380
4054,2008,4,3,55,165
4055,2008,8,5,27,135
4056,2009,10,2,68,136
4057,2009,26,4,50,200
4058,2009,16,4,30,120
4059,2009,3,2,1550,3100
4060,2010,39,4,14,56
4061,2010,12,3,15,45
4062,2010,25,1,20,20
4063,2010,6,1,58,58
4064,2010,30,1,115,115
4065,2010,38,1,44,44
4066,2011,32,2,165,330
4067,2012,38,5,44,220
4068,2013,18,4,36,144
4069,2013,7,4,95,380
4070,2013,38,3,44,132
4071,2013,12,5,15,75
4072,2014,7,5,95,475
4073,2014,21,2,40,80
4074,2015,2,4,320,1280
4075,2015,26,1,50,50
4076,2015,36,5,9,45
4077,2015,35,5,72,360
4078,2016,8,4,27,108
4079,2016,14,3,40,120
4080,2016,12,1,15,15
4081,2016,39,1,14,14
4082,2016,1,2,260,520
4083,2017,14,1,40,40
4084,2017,11,1,9,9
4085,2017,6,5,58,290
4086,2017,36,3,9,27
4087,2017,17,3,42,126
4088,2018,11,5,9,45
4089,2018,28,3,25,75
4090,2018,1,5,260,1300
4091,2018,16,4,30,120
4092,2018,20,2,78,156
4093,2019,32,5,165,825
4094,2019,21,2,40,80
4095,2019,34,1,3,3
4096,2019,23,1,18,18
4097,2019,39,2,14,28
4098,2020,13,2,780,1560
4099,2021,14,4,40,160
4100,2021,9,1,75,75
4101,2021,36,5,9,45
4102,2021,40,3,26,78
4103,2021,23,3,18,54
4104,2021,18,4,36,144
4105,2021,39,2,14,28
4106,2022,30,5,115,575
4107,2022,6,2,58,116
4108,2022,17,1,42,42
4109,2022,28,3,25,75
4110,2023,13,2,780,1560
4111,2023,24,4,92,368
4112,2023,37,4,50,200
4113,2023,33,1,78,78
4114,2023,11,5,9,45
4115,2023,27,2,45,90
4116,2024,18,5,36,180
4117,2025,36,1,9,9
4118,2026,6,2,58,116
4119,2026,24,2,92,184
4120,2026,22,3,48,144
4121,2027,25,4,20,80
4122,2028,8,5,27,135
4123,2029,20,3,78,234
4124,2029,38,5,44,220
4125,2029,32,3,165,495
4126,2029,7,5,95,475
4127,2029,34,1,3,3
4128,2029,23,1,18,18
4129,2030,21,3,40,120
4130,2030,25,5,20,100
4131,2031,39,1,14,14
4132,2031,26,5,50,250
4133,2031,31,2,190,380
4134,2031,38,2,44,88
4135,2031,9,2,75,150
4136,2032,37,5,50,250
4137,2032,18,4,36,144
4138,2032,4,4,55,220
4139,2032,24,2,92,184
4140,2033,23,4,18,72
4141,2033,30,5,115,575
4142,2033,33,2,78,156
4143,2033,19,3,30,90
4144,2034,6,2,58,116
4145,2034,20,1,78,78
4146,2034,27,2,45,90
4147,2034,21,5,40,200
4148,2034,40,1,26,26
4149,2034,36,1,9,9
4150,2035,36,5,9,45
4151,2035,32,2,165,330
4152,2035,1,4,260,1040
4153,2036,33,5,78,390
4154,2036,35,2,72,144
4155,2036,8,1,27,27
4156,2036,26,4,50,200
4157,2037,35,5,72,360
4158,2037,23,2,18,36
4159,2037,16,2,30,60
4160,2037,34,1,3,3
4161,2037,3,2,1550,3100
4162,2037,29,1,240,240
4163,2038,23,3,18,54
4164,2038,4,1,55,55
4165,2038,28,3,25,75
4166,2038,32,2,165,330
4167,2038,25,5,20,100
4168,2039,8,5,27,135
4169,2039,19,4,30,120
4170,2039,20,2,78,156
4171,2039,31,3,190,570
4172,2039,39,5,14,70
4173,2039,17,1,42,42
4174,2039,14,4,40,160
4175,2040,32,3,165,495
4176,2040,4,3,55,165
4177,2040,23,3,18,54
4178,2040,1,1,260,260
4179,2040,40,1,26,26
4180,2041,12,1,15,15
4181,2041,26,4,50,200
4182,2041,23,4,18,72
4183,2042,6,2,58,116
4184,2042,34,4,3,12
4185,2043,32,2,165,330
4186,2044,17,2,42,84
4187,2044,15,5,32,160
4188,2044,31,3,190,570
4189,2044,26,1,50,50
4190,2044,24,4,92,368
4191,2044,20,4,78,312
4192,2044,36,2,9,18
4193,2045,23,3,18,54
4194,2045,28,2,25,50
4195,2046,13,1,780,780
4196,2047,26,1,50,50
4197,2047,27,2,45,90
4198,2048,31,4,190,760
4199,2048,18,4,36,144
4200,2049,32,2,165,330
4201,2049,9,1,75,75
4202,2049,21,1,40,40
4203,2049,26,1,50,50
4204,2049,33,2,78,156
4205,2050,23,2,18,36
4206,2050,33,1,78,78
4207,2051,22,4,48,192
4208,2051,28,1,25,25
4209,2051,1,4,260,1040
4210,2051,39,2,14,28
4211,2051,31,5,190,950
4212,2051,19,2,30,60
4213,2052,33,4,78,312
4214,2052,12,2,15,30
4215,2052,16,4,30,120
4216,2052,18,1,36,36
4217,2052,8,5,27,135
4218,2052,17,5,42,210
4219,2053,13,1,780,780
4220,2053,38,1,44,44
4221,2054,26,2,50,100
4222,2054,3,1,1550,1550
4223,2055,2,4,320,1280
4224,2055,40,4,26,104
4225,2055,13,2,780,1560
4226,2055,6,2,58,116
4227,2056,22,1,48,48
4228,2056,28,5,25,125
4229,2057,4,3,55,165
4230,2057,20,3,78,234
4231,2057,8,4,27,108
4232,2057,18,2,36,72
4233,2058,4,1,55,55
4234,2058,12,3,15,45
4235,2058,3,1,1550,1550
4236,2059,31,4,190,760
4237,2059,18,2,36,72
4238,2059,39,3,14,42
4239,2060,24,1,92,92
4240,2060,22,5,48,240
4241,2060,20,2,78,156
4242,2060,8,3,27,81
4243,2061,24,5,92,460
4244,2061,38,4,44,176
4245,2061,34,1,3,3
4246,2061,40,1,26,26
4247,2061,16,2,30,60
4248,2061,18,5,36,180
4249,2062,3,1,1550,1550
4250,2063,29,2,240,480
4251,2063,7,3,95,285
4252,2064,31,4,190,760
4253,2064,13,2,780,1560
4254,2064,35,5,72,360
4255,2064,10,3,68,204
4256,2064,3,2,1550,3100
4257,2064,9,4,75,300
4258,2065,8,1,27,27
4259,2065,28,2,25,50
4260,2065,5,5,22,110
4261,2065,31,3,190,570
4262,2065,27,2,45,90
4263,2065,34,3,3,9
4264,2066,37,2,50,100
4265,2067,26,5,50,250
4266,2067,32,4,165,660
4267,2067,35,5,72,360
4268,2067,33,4,78,312
4269,2067,5,4,22,88
4270,2067,11,5,9,45
4271,2068,14,5,40,200
4272,2068,12,2,15,30
4273,2068,1,5,260,1300
4274,2069,1,2,260,520
4275,2069,33,3,78,234
4276,2069,30,3,115,345
4277,2069,39,5,14,70
4278,2069,34,1,3,3
4279,2069,17,2,42,84
4280,2070,3,2,1550,3100
4281,2070,35,1,72,72
4282,2071,9,2,75,150
4283,2071,18,5,36,180
4284,2071,4,1,55,55
4285,2072,23,3,18,54
4286,2073,6,4,58,232
4287,2073,36,5,9,45
4288,2073,17,3,42,126
4289,2074,4,3,55,165
4290,2074,1,2,260,520
4291,2074,23,3,18,54
4292,2075,35,1,72,72
4293,2076,25,3,20,60
4294,2076,17,2,42,84
4295,2076,36,5,9,45
4296,2076,14,4,40,160
4297,2076,29,1,240,240
4298,2076,15,4,32,128
4299,2077,28,4,25,100
4300,2077,24,1,92,92
4301,2078,12,2,15,30
4302,2078,30,3,115,345
4303,2078,13,1,780,780
4304,2078,37,3,50,150
4305,2079,12,2,15,30
4306,2079,26,1,50,50
4307,2080,5,4,22,88
4308,2080,28,4,25,100
4309,2081,34,1,3,3
4310,2082,7,2,95,190
4311,2082,25,2,20,40
4312,2082,2,1,320,320
4313,2082,8,3,27,81
4314,2082,1,2,260,520
4315,2083,39,2,14,28
4316,2083,1,2,260,520
4317,2083,40,4,26,104
4318,2083,7,5,95,475
4319,2083,35,4,72,288
4320,2083,22,2,48,96
4321,2084,22,1,48,48
4322,2084,31,5,190,950
4323,2084,10,3,68,204
4324,2085,35,1,72,72
4325,2085,8,5,27,135
4326,2085,2,4,320,1280
4327,2085,3,1,1550,1550
4328,2085,7,1,95,95
4329,2085,40,2,26,52
4330,2086,15,4,32,128
4331,2087,23,4,18,72
4332,2087,19,1,30,30
4333,2088,15,3,32,96
4334,2089,5,3,22,66
4335,2089,40,1,26,26
4336,2089,22,1,48,48
4337,2090,10,2,68,136
4338,2090,12,4,15,60
4339,2090,28,2,25,50
4340,2090,34,3,3,9
4341,2090,22,5,48,240
4342,2091,19,1,30,30
4343,2091,23,2,18,36
4344,2091,7,2,95,190
4345,2091,18,3,36,108
4346,2091,32,2,165,330
4347,2091,24,4,92,368
4348,2091,17,4,42,168
4349,2092,31,1,190,190
4350,2092,5,3,22,66
4351,2092,8,2,27,54
4352,2092,37,2,50,100
